index,scenario,country,original,rem_25,rem_50,rem_75,rem_100
341,defaunation,Australia,1011.165666,1016.667796,1005.028778,1007.852676,1005.70471
342,defaunation,Australia,1011.165666,1006.765825,1005.871483,1009.572442,1003.720257
343,defaunation,Australia,1011.165666,1008.856717,1001.476484,1012.86198,1003.361562
344,defaunation,Australia,1011.165666,1016.220545,1015.785094,1011.180453,1004.982137
345,defaunation,Australia,1011.165666,1013.81956,1010.927592,1010.571277,1010.280687
346,defaunation,Australia,1011.165666,1000.592478,1012.839291,1016.088043,1008.093062
347,defaunation,Australia,1011.165666,1011.017075,1010.848033,1024.544031,998.0280169
348,defaunation,Australia,1011.165666,1007.240115,1012.745752,1007.332273,1007.165045
349,defaunation,Australia,1011.165666,1003.223804,997.8937162,985.1401166,1008.093822
350,defaunation,Australia,1011.165666,1021.299919,1008.035859,1003.807308,1011.346808
351,defaunation,Australia,1011.165666,1000.460271,1010.17257,1003.500762,1016.18066
352,defaunation,Australia,1011.165666,1006.764302,1015.90597,1007.785474,1005.78212
353,defaunation,Australia,1011.165666,1010.788892,1000.518189,999.0820985,1009.954981
354,defaunation,Australia,1011.165666,1011.053044,1008.540099,1014.831056,1009.780025
355,defaunation,Australia,1011.165666,1018.952644,1005.791798,1013.226167,999.7638082
356,defaunation,Australia,1011.165666,1009.170919,1016.678371,1009.915784,987.8798867
357,defaunation,Australia,1011.165666,1011.29201,1006.688315,998.3641661,1003.411071
358,defaunation,Australia,1011.165666,1007.353603,1004.219626,1002.922091,1006.221191
359,defaunation,Australia,1011.165666,1003.966952,1016.37469,1010.835882,1019.557546
360,defaunation,Australia,1011.165666,1006.182368,999.2995992,1020.600045,1001.217013
361,defaunation,Australia,1011.165666,1010.647088,1016.158376,1010.232496,1009.850113
362,defaunation,Australia,1011.165666,1009.300854,1002.95324,1000.59046,1013.720743
363,defaunation,Australia,1011.165666,1015.41531,1010.514135,1000.64146,1005.775846
364,defaunation,Australia,1011.165666,1008.661728,1007.01244,1016.067879,998.3671316
365,defaunation,Australia,1011.165666,1007.739082,1002.930179,1013.294361,1010.547119
366,defaunation,Australia,1011.165666,1014.616188,1018.854483,1011.019923,1012.109274
367,defaunation,Australia,1011.165666,993.8793274,1018.317929,1017.9154,1003.634844
368,defaunation,Australia,1011.165666,1018.668601,1007.392346,1011.262896,1000.895197
369,defaunation,Australia,1011.165666,1005.496731,1014.370436,998.9764114,1015.332575
370,defaunation,Australia,1011.165666,1006.810423,1009.610719,1009.886421,993.965274
371,defaunation,Australia,1011.165666,1020.99988,1008.560695,1018.142902,1006.502989
372,defaunation,Australia,1011.165666,1017.298183,1003.402854,1017.220847,1011.592438
373,defaunation,Australia,1011.165666,1003.140846,1001.375878,1012.051991,1008.466611
374,defaunation,Australia,1011.165666,1012.30673,1015.918948,997.5034669,1007.196626
375,defaunation,Australia,1011.165666,1010.09747,1021.723499,1020.571063,1022.95476
376,defaunation,Australia,1011.165666,1017.76645,1009.047419,1019.396004,991.2470544
377,defaunation,Australia,1011.165666,1017.952297,1018.028378,1005.387547,997.6551212
378,defaunation,Australia,1011.165666,1012.689763,1006.322436,1003.15925,1005.919072
379,defaunation,Australia,1011.165666,1004.426444,1005.28344,1001.979137,1005.933202
380,defaunation,Australia,1011.165666,1017.024843,1011.059235,993.4402341,1007.488511
381,defaunation,Australia,1011.165666,997.282544,999.9155091,1006.944177,1015.031599
382,defaunation,Australia,1011.165666,1011.661437,1010.913322,1005.095371,1010.69265
383,defaunation,Australia,1011.165666,1011.549908,1012.760759,1008.234103,1004.954139
384,defaunation,Australia,1011.165666,1005.309011,1008.971916,998.2584934,1000.714776
385,defaunation,Australia,1011.165666,1002.881458,1016.326012,1002.223947,1014.282949
386,defaunation,Australia,1011.165666,1010.208069,998.9718421,1016.726037,1006.191786
387,defaunation,Australia,1011.165666,1010.000354,1022.608359,1011.898036,1001.012012
388,defaunation,Australia,1011.165666,1008.666807,1009.203718,1009.0036,1009.042012
389,defaunation,Australia,1011.165666,1007.223061,1001.367903,1006.990547,997.0285472
390,defaunation,Australia,1011.165666,1008.918205,1006.028531,1014.608315,1004.953575
391,defaunation,Australia,1011.165666,1008.801977,1006.881538,1017.866901,996.167367
392,defaunation,Australia,1011.165666,1009.573245,1006.749706,1017.927305,1007.938813
393,defaunation,Australia,1011.165666,1012.992829,1013.443949,1009.430793,1007.251964
394,defaunation,Australia,1011.165666,1007.882472,988.8542793,1005.838072,1001.750921
395,defaunation,Australia,1011.165666,1015.226849,1010.678506,1013.098641,998.2040502
396,defaunation,Australia,1011.165666,1004.828355,999.4152377,1000.184494,1007.413688
397,defaunation,Australia,1011.165666,1017.107594,1010.319885,998.7096114,993.2417113
398,defaunation,Australia,1011.165666,1008.874033,999.66256,995.6922024,1002.574646
399,defaunation,Australia,1011.165666,1004.155896,1006.439806,1015.569287,1001.739102
400,defaunation,Australia,1011.165666,1015.662516,1010.361634,1015.41012,991.8143003
401,defaunation,Australia,1011.165666,1011.679615,1002.647091,998.5451395,1007.871275
402,defaunation,Australia,1011.165666,1005.413285,1004.918085,1003.978307,1002.573851
403,defaunation,Australia,1011.165666,1013.177152,1017.429982,1010.90262,1010.329053
404,defaunation,Australia,1011.165666,1010.631621,1013.675548,1004.67688,1027.619526
405,defaunation,Australia,1011.165666,1007.683831,1023.787352,1009.963237,1014.847448
406,defaunation,Australia,1011.165666,1017.13619,1017.291861,1011.282538,1012.331842
407,defaunation,Australia,1011.165666,1015.395415,1002.333259,1000.029812,1009.414881
408,defaunation,Australia,1011.165666,1006.71028,1006.511442,1019.843756,1001.774825
409,defaunation,Australia,1011.165666,1012.841797,1014.2943,1010.16168,1003.352103
410,defaunation,Australia,1011.165666,1018.158482,1010.439913,999.1890694,1015.677332
411,defaunation,Australia,1011.165666,1011.567962,997.2432438,1011.517465,1012.327756
412,defaunation,Australia,1011.165666,1009.812187,1005.711108,1023.24801,1004.631444
413,defaunation,Australia,1011.165666,1012.205742,997.9809954,998.367592,995.5271846
414,defaunation,Australia,1011.165666,1011.803385,1009.162238,1002.73333,998.8008893
415,defaunation,Australia,1011.165666,1022.593083,1008.64522,1004.125125,999.8023028
416,defaunation,Australia,1011.165666,1016.298461,1005.928757,1015.958165,997.5424642
417,defaunation,Australia,1011.165666,1010.715527,1008.669402,1023.296137,1005.668317
418,defaunation,Australia,1011.165666,1013.866012,1017.614495,1008.6735,997.8684857
419,defaunation,Australia,1011.165666,1005.075847,1011.522588,992.0861079,1001.793126
420,defaunation,Australia,1011.165666,1009.190895,1019.871085,1010.781234,997.619057
421,defaunation,Australia,1011.165666,1013.902019,1015.73015,995.3230969,1010.424522
422,defaunation,Australia,1011.165666,1018.699779,995.6557978,1016.037074,1006.041013
423,defaunation,Australia,1011.165666,1010.658607,1004.161058,1013.906649,1002.257305
424,defaunation,Australia,1011.165666,1014.083834,998.3398532,1003.659247,1012.469544
425,defaunation,Australia,1011.165666,1010.499092,1012.352399,1008.730517,1001.666415
426,defaunation,Australia,1011.165666,1019.77088,1010.792454,1007.452042,1006.126003
427,defaunation,Australia,1011.165666,1006.256391,1012.039083,995.945647,1013.406667
428,defaunation,Australia,1011.165666,1004.807247,998.8886378,1004.979221,998.6389388
429,defaunation,Australia,1011.165666,1006.454679,1012.578143,1001.348554,1010.770065
430,defaunation,Australia,1011.165666,1009.891206,1010.625813,1001.457156,1005.41892
431,defaunation,Australia,1011.165666,1002.384462,1002.624961,1002.204667,993.1881436
432,defaunation,Australia,1011.165666,1011.041431,1002.089072,1006.950642,1007.957686
433,defaunation,Australia,1011.165666,1016.438666,1010.329853,994.779955,1010.136413
434,defaunation,Australia,1011.165666,1015.008945,1000.891152,1010.753071,998.0183297
435,defaunation,Australia,1011.165666,1009.23395,1019.03028,1005.277959,1002.678887
436,defaunation,Australia,1011.165666,1006.489237,996.7386204,995.3436293,1004.402406
437,defaunation,Australia,1011.165666,1007.41894,1020.955453,1016.934042,993.2976063
438,defaunation,Australia,1011.165666,1017.862079,1014.073133,1009.601691,1006.323806
439,defaunation,Australia,1011.165666,1008.225656,1015.742229,997.8186712,1002.992629
440,defaunation,Australia,1011.165666,1012.516993,1014.859338,1001.360709,1006.176892
441,defaunation,Australia,1011.165666,1008.561361,1013.640996,996.7454369,1003.610405
442,defaunation,Australia,1011.165666,1003.024984,1018.871303,1002.687272,1012.983998
443,defaunation,Australia,1011.165666,1004.573997,1011.847761,1002.004556,1002.840196
444,defaunation,Australia,1011.165666,1013.004484,1007.256545,989.169378,998.3924947
445,defaunation,Australia,1011.165666,1014.674555,1009.792029,1010.393574,1009.641308
446,defaunation,Australia,1011.165666,999.3595167,1010.899339,999.829267,1010.985189
447,defaunation,Australia,1011.165666,1011.097455,1010.707632,1018.211382,1005.4843
448,defaunation,Australia,1011.165666,995.2661917,1016.173617,1015.956421,1003.635113
449,defaunation,Australia,1011.165666,1012.92577,1016.452131,1006.470603,993.467169
450,defaunation,Australia,1011.165666,1001.470948,1020.468054,1015.55012,1000.612452
451,defaunation,Australia,1011.165666,1014.424696,1004.930459,998.5740017,1015.023005
452,defaunation,Australia,1011.165666,1005.869859,1011.224714,1005.410097,1006.079746
453,defaunation,Australia,1011.165666,1009.859126,1016.224715,1013.956315,1016.554625
454,defaunation,Australia,1011.165666,1012.457129,1012.608043,995.5770408,1000.609983
455,defaunation,Australia,1011.165666,1008.521428,1018.213831,997.6114448,1010.032021
456,defaunation,Australia,1011.165666,1015.089458,1026.954573,1013.787253,1004.78039
457,defaunation,Australia,1011.165666,1006.37151,999.5555415,1017.029188,1000.13765
458,defaunation,Australia,1011.165666,1008.569205,1003.00049,1000.18575,1000.887377
459,defaunation,Australia,1011.165666,1014.519327,1011.51023,1022.193032,1012.930672
460,defaunation,Australia,1011.165666,1001.287432,1022.540037,1012.771982,1007.339303
461,defaunation,Australia,1011.165666,1012.803711,998.2375996,1017.946223,1012.162331
462,defaunation,Australia,1011.165666,1004.592174,1010.192253,1007.551062,1002.467315
463,defaunation,Australia,1011.165666,1003.968504,1013.944832,1025.309956,1007.999757
464,defaunation,Australia,1011.165666,1018.379716,1012.463604,1007.823407,1003.781295
465,defaunation,Australia,1011.165666,1013.542351,1005.9415,1010.319363,1009.24274
466,defaunation,Australia,1011.165666,1011.330127,1012.48121,1000.050073,1007.358
467,defaunation,Australia,1011.165666,1015.667596,1019.209734,997.8375007,1000.541266
468,defaunation,Australia,1011.165666,1005.365763,1014.457262,1004.075147,993.9119876
469,defaunation,Australia,1011.165666,1015.672744,1002.867714,1009.273287,992.8968009
470,defaunation,Australia,1011.165666,1009.4664,1002.644186,999.7084181,1002.876451
471,defaunation,Australia,1011.165666,1008.012271,1001.372343,1000.376318,1008.667995
472,defaunation,Australia,1011.165666,1004.742134,1017.539027,1005.376613,1007.893086
473,defaunation,Australia,1011.165666,1008.271777,1003.8891,1022.947997,1006.747442
474,defaunation,Australia,1011.165666,1013.060242,1016.929956,1012.081536,1004.152471
475,defaunation,Australia,1011.165666,1005.146604,1004.664471,1001.337788,1011.681063
476,defaunation,Australia,1011.165666,1006.710408,1005.146292,1009.011725,1012.913282
477,defaunation,Australia,1011.165666,1010.976718,1013.712716,1008.111647,999.9447019
478,defaunation,Australia,1011.165666,1008.618927,995.4910822,1004.772363,994.6930814
479,defaunation,Australia,1011.165666,1008.430264,1012.761958,1016.574989,1006.965646
480,defaunation,Australia,1011.165666,1013.215741,1000.696616,1006.329291,1009.733105
481,defaunation,Australia,1011.165666,1004.520743,1004.377788,1013.600856,984.2321527
482,defaunation,Australia,1011.165666,1010.296651,1008.437536,996.5378761,1007.007176
483,defaunation,Australia,1011.165666,1009.462925,994.8790688,1019.478192,1001.806704
484,defaunation,Australia,1011.165666,1001.446822,1007.931753,999.0653796,998.3514401
485,defaunation,Australia,1011.165666,1012.276192,1018.68949,1010.986598,1003.111408
486,defaunation,Australia,1011.165666,1002.127454,1001.34609,1020.162515,1005.641967
487,defaunation,Australia,1011.165666,1013.261094,1001.798644,1000.681903,1012.291114
488,defaunation,Australia,1011.165666,1012.135056,1002.783629,1008.442,1000.918606
489,defaunation,Australia,1011.165666,1013.59264,1013.079927,1012.326215,1001.868012
490,defaunation,Australia,1011.165666,1008.757853,1007.82774,1016.827632,1016.464058
491,defaunation,Australia,1011.165666,1002.486026,1011.001812,1014.194588,1000.937755
492,defaunation,Australia,1011.165666,1004.008137,1018.587473,1014.946004,1001.644338
493,defaunation,Australia,1011.165666,999.0770965,1005.099621,1005.686104,1010.222537
494,defaunation,Australia,1011.165666,1011.983549,1018.247436,1008.084921,995.3342116
495,defaunation,Australia,1011.165666,1009.639737,1013.050648,996.1268822,1017.041129
496,defaunation,Australia,1011.165666,1014.946732,1008.978348,1010.533899,1011.129359
497,defaunation,Australia,1011.165666,1009.071317,1014.006031,1013.704697,1006.899406
498,defaunation,Australia,1011.165666,1013.176356,1006.017859,1018.456706,1006.87412
499,defaunation,Australia,1011.165666,1002.504486,1011.28312,1003.572706,1009.781587
500,defaunation,Australia,1011.165666,1006.348487,1008.053051,1005.626056,1006.574754
501,defaunation,Australia,1011.165666,1007.13318,1009.547165,1012.645981,1002.762825
502,defaunation,Australia,1011.165666,1018.440597,1009.881209,1004.377024,1008.458464
503,defaunation,Australia,1011.165666,1009.393559,1022.831849,1019.168638,1009.326719
504,defaunation,Australia,1011.165666,1007.537965,1014.423686,1003.702272,992.8023502
505,defaunation,Australia,1011.165666,1016.9674,1007.16903,1007.93103,999.6169493
506,defaunation,Australia,1011.165666,1006.464795,1012.252673,1007.057794,1003.336027
507,defaunation,Australia,1011.165666,1001.6478,1008.945559,1007.660402,1017.659877
508,defaunation,Australia,1011.165666,1009.132509,999.3317981,1002.084583,1007.108488
509,defaunation,Australia,1011.165666,1010.80388,1012.528767,1001.920213,1007.287619
510,defaunation,Australia,1011.165666,1017.862709,1010.015831,990.3403113,997.6547215
511,defaunation,Australia,1011.165666,1005.103673,1011.448166,999.6648759,1004.485276
512,defaunation,Australia,1011.165666,1010.13996,1016.878397,1008.587801,1013.379261
513,defaunation,Australia,1011.165666,1015.007515,1001.047521,1004.998856,1004.179126
514,defaunation,Australia,1011.165666,1001.825139,1003.540176,1004.204832,1017.267259
515,defaunation,Australia,1011.165666,1006.748516,1010.954435,1013.271841,996.8261313
516,defaunation,Australia,1011.165666,1005.743791,1006.658416,1003.87539,1004.910084
517,defaunation,Australia,1011.165666,1001.091167,1013.910908,1005.79167,1003.391919
518,defaunation,Australia,1011.165666,1017.399801,995.4693196,1017.061526,1014.14839
519,defaunation,Australia,1011.165666,1010.294854,1005.329854,1019.946078,997.2369689
520,defaunation,Australia,1011.165666,1002.784392,1009.625482,1001.504511,1007.769025
521,defaunation,Australia,1011.165666,1000.979029,1018.25641,1019.452305,1006.092675
522,defaunation,Australia,1011.165666,1009.034709,999.9262737,1010.763669,1005.713212
